URL
https://battlebots.com/robot/yeti-2019/
https://battlebots.com/robot/tombstone-2019/
https://battlebots.com/robot/axe-backwards-2019/
https://battlebots.com/robot/bite-force-2019/
https://battlebots.com/robot/black-dragon-2019/
https://battlebots.com/robot/blacksmith-2019/
https://battlebots.com/robot/bloodsport-2019/
https://battlebots.com/robot/bombshell-2019/
https://battlebots.com/robot/breaker-box-2019/
https://battlebots.com/robot/bronco-2019/
https://battlebots.com/robot/captain-shrederator-2019/
https://battlebots.com/robot/battlesaw-2019/
https://battlebots.com/robot/chronos-2019/
https://battlebots.com/robot/cobalt-2019/
https://battlebots.com/robot/copperhead-2019/
https://battlebots.com/robot/daisy-cutter-2019/
https://battlebots.com/robot/deathroll-2019/
https://battlebots.com/robot/deep-six-2019/
https://battlebots.com/robot/double-jeopardy-2019/
https://battlebots.com/robot/duck-2019/
https://battlebots.com/robot/electric-ray-2019/
https://battlebots.com/robot/end-game-2019/
https://battlebots.com/robot/extinguisher-2019/
https://battlebots.com/robot/falcon-2019/
https://battlebots.com/robot/the-four-horsemen-2019/
https://battlebots.com/robot/foxtrot-2019/
https://battlebots.com/robot/free-shipping-2019/
https://battlebots.com/robot/gemini-2019/
https://battlebots.com/robot/gigabyte-2019/
https://battlebots.com/robot/gruff-2019/
https://battlebots.com/robot/huge-2019/
https://battlebots.com/robot/hydra-2019/
https://battlebots.com/robot/hypershock-2019/
https://battlebots.com/robot/jasper-2019/
https://battlebots.com/robot/kingpin-2019/
https://battlebots.com/robot/kraken-2019/
https://battlebots.com/robot/lock-jaw-2019/
https://battlebots.com/robot/lucky-2019/
https://battlebots.com/robot/madcatter-2019/
https://battlebots.com/robot/mammoth-2019/
https://battlebots.com/robot/marvin-2019/
https://battlebots.com/robot/minotaur-2019/
https://battlebots.com/robot/monsoon-2019/
https://battlebots.com/robot/nelly-the-ellybot-2019/
https://battlebots.com/robot/nightmare-2019/
https://battlebots.com/robot/p1-2019/
https://battlebots.com/robot/petunia-2019/
https://battlebots.com/robot/quantum-2019/
https://battlebots.com/robot/ragnarok-2019/
https://battlebots.com/robot/railgun-max/
https://battlebots.com/robot/rainbow-2019/
https://battlebots.com/robot/ribbot-2019/
https://battlebots.com/robot/rotator-2019/
https://battlebots.com/robot/sawblaze-2019/
https://battlebots.com/robot/sharkoprion-2019/
https://battlebots.com/robot/shatter-2019/
https://battlebots.com/robot/shellshock-2019/
https://battlebots.com/robot/sidewinder-2019/
https://battlebots.com/robot/skorpios-2019/
https://battlebots.com/robot/son-of-whyachi-2019/
https://battlebots.com/robot/subzero-2019/
https://battlebots.com/robot/tantrum-2019/
https://battlebots.com/robot/texas-twister-2019/
https://battlebots.com/robot/uppercut-2019/
https://battlebots.com/robot/valkyrie-2019/
https://battlebots.com/robot/wanhoo-2019/
https://battlebots.com/robot/war-hawk-2019/
https://battlebots.com/robot/whiplash-2019/
https://battlebots.com/robot/25345/
https://battlebots.com/robot/bale-spear-s3/
https://battlebots.com/robot/battle-royale-with-cheese-s3/
https://battlebots.com/robot/basilisk-2/
https://battlebots.com/robot/brutus-2018/
https://battlebots.com/robot/chomp-s3/
https://battlebots.com/robot/deviled-egg-2018/
https://battlebots.com/robot/double-dutch/
https://battlebots.com/robot/gamma-9-s3/
https://battlebots.com/robot/hypothermia-s3/
https://battlebots.com/robot/icewave-3/
https://battlebots.com/robot/mecha-rampage/
https://battlebots.com/robot/mohawk-s3/
https://battlebots.com/robot/overhaul-2018/
https://battlebots.com/robot/parallax-s3/
https://battlebots.com/robot/predator-s3/
https://battlebots.com/robot/reality/
https://battlebots.com/robot/red-devil-2018/
https://battlebots.com/robot/ultimo-destructo-2018/
https://battlebots.com/robot/vanquish-s3/
https://battlebots.com/robot/warhead-3/
https://battlebots.com/robot/warrior-dragon-2018/
